Date,Latitude,Longitude,Leaf_Wetness,Elevation,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Wind_Speed,Temperature,isFire
2019-11-21T00:00:00Z,37.6,-118.1,1,2096,-3,4.1,90.5,0.123,3.1,12.8,10.3,0
2020-07-01T00:00:00Z,37.9,-120.8,0,95,-4,0,15.3,0.007,422.2,13.6,31.9,0
2020-06-12T00:00:00Z,39.2,-122.8,0,1068,-4,0,44.9,0.424,405.5,15.5,21.9,0
2015-06-12T00:00:00Z,40.8,-122,0,660,-4,0,8.9,0,449.3,14.2,33.6,0
2017-09-05T00:00:00Z,37.5,-118.6,0,1724,-2,0,23.6,0.182,282.4,7.1,25.4,0
2018-01-21T00:00:00Z,41,-121.2,0,1280,2,0,70.5,1.062,110.3,8.8,-0.8,0
2017-12-25T00:00:00Z,39.5,-121.6,0,50,-4,0,67.1,0.647,6.5,6.4,11,0
2016-06-06T00:00:00Z,38.4,-120.8,0,402,1,0,20.4,0.393,415.9,11.1,31.3,0
2019-07-05T00:00:00Z,40.9,-122.3,0,613,-4,0,15.5,0.268,461.7,14.9,29.5,0
2021-01-24T00:00:00Z,39.7,-122.3,0,105,-4,0.01,33.5,0.153,200.4,16.3,13.6,0
2020-09-18T00:00:00Z,38.5,-121.3,0,31,-4,2.73,28,0,291.4,11.4,32.9,0
2018-09-25T00:00:00Z,41.8,-121.9,0,1652,-4,0,16.5,0,301.9,16,16.4,0
2019-08-02T00:00:00Z,36.1,-120.6,0,969,-3,11.97,24.7,0.053,428.4,11.3,25.4,0
2016-08-13T00:00:00Z,36.8,-119.7,0,110,-4,0,13.2,0,376.7,17.4,36.4,0
2016-10-16T00:00:00Z,40.3,-119.3,0,1194,-4,0,50.2,0,149.8,18.1,16.8,0
2019-05-25T00:00:00Z,36.7,-121.1,0,748,-3,0,61,0.105,322.2,12,16.9,0
2018-09-11T00:00:00Z,38.8,-123,0,88,-4,0,30.6,0.104,356.3,23.9,30.5,0
2015-07-22T00:00:00Z,41.7,-119.8,0,1681,-3,0.64,39.6,0.288,342.9,16.7,24.6,0
2017-09-10T00:00:00Z,40.5,-120.7,0,1925,-4,0.67,17.2,0.136,286,10.2,20.5,0
2017-05-11T00:00:00Z,37.3,-118.7,0,3833,1,0,51.2,1.269,442.4,15.9,0.5,0
2014-10-22T00:00:00Z,38.5,-122.4,0,253,-4,0,32.4,0.179,180.4,14.4,18.9,0
2021-01-25T00:00:00Z,40.2,-121.5,1,1399,-1,0.7,96,1.039,17.1,19.2,2.7,0
2019-06-16T00:00:00Z,41,-120.8,0,1636,4,0,21.8,0.711,363.4,16,23.2,0
2015-06-20T00:00:00Z,38.3,-122.9,0,94,-4,0,47.1,0.085,470.7,28.3,23.5,0
2018-04-28T00:00:00Z,41.6,-120.3,0,1997,3,0.31,44.9,0.861,376.4,23.9,17.9,0
2017-04-10T00:00:00Z,37.2,-120.3,0,69,4,0,40,0.893,390.9,16.5,15.1,0
2020-04-15T00:00:00Z,40.5,-119.5,0,1417,-4,0,20.4,0,379.9,9.4,12.6,0
2014-12-18T00:00:00Z,39.8,-122.8,1,1133,4,15.17,82.9,1.383,9.4,9,3.4,0
2017-01-26T00:00:00Z,40.2,-122,0,343,4,0,65,1.196,93.3,10.1,8.2,0
2020-01-17T00:00:00Z,40.9,-120.7,0,1713,0,0,84.7,0.887,42.5,51.6,-0.4,0
2020-11-03T00:00:00Z,38.8,-120.9,0,306,-4,0,22.4,0.023,138.2,7.4,25,0
2014-02-24T00:00:00Z,39.3,-122.8,0,951,4,0,41.7,1.271,312.6,6.1,14.2,0
2020-10-15T00:00:00Z,39.1,-122.3,0,104,-4,0,12.2,0,205.8,17.3,31.9,0
2018-09-13T00:00:00Z,41.2,-121.1,0,1270,-4,0,20.2,0,252.4,20,21.7,0
2014-09-02T00:00:00Z,36.6,-119.4,0,109,-4,0,20.5,0.063,322,12.4,33.6,0
2015-11-18T00:00:00Z,36.4,-118.9,0,718,-2,0,55.7,0.861,68.1,5.1,8.6,0
2020-09-24T00:00:00Z,39.9,-120.2,0,1748,-4,0,19.7,0.003,278.5,18.7,21.4,0
2020-02-07T00:00:00Z,37.7,-118.5,0,1786,4,0,36.8,0.469,246,18.3,10.1,0
2014-07-24T00:00:00Z,38.9,-122.8,0,788,-3,0,41.3,0.151,469,18.3,22.5,0
2016-09-27T00:00:00Z,38.1,-122.5,0,0,-4,0,16.3,0,282,8.5,33.5,0
2015-12-07T00:00:00Z,41.6,-120.4,0,1441,-3,3.62,83.5,0.602,7.3,27.6,5.1,0
2017-02-09T00:00:00Z,38.8,-120.6,1,917,4,57.7,97.6,1.413,5.2,22.4,11.8,0
2015-01-04T00:00:00Z,37.6,-119.5,0,2854,-2,0,42.6,0.898,15,16.5,2.2,0
2020-11-24T00:00:00Z,38.3,-122.1,0,46,-4,0,56.5,0.223,111.5,10.8,14.9,0
2019-03-04T00:00:00Z,40.4,-119.7,1,1181,-2,4.7,98.3,0.513,139.3,8.1,0.9,0
2018-01-18T00:00:00Z,38.2,-123,1,0,-4,0,90.6,-666,110.4,13.9,13.8,0
2020-07-11T00:00:00Z,37.9,-118.2,0,1911,-3,0,8.4,0.098,398.8,9.2,25.7,0
2020-05-07T00:00:00Z,38.4,-120.9,0,211,-1,6.9,14.3,0.498,411,18.9,26.4,0
2021-03-13T00:00:00Z,38.5,-121.6,0,1,-4,0.01,16.5,0.135,356.5,16.5,19.6,0
2016-05-27T00:00:00Z,41.9,-122,0,1292,-4,0,27,0.029,476.3,20.9,15,0
2018-02-16T00:00:00Z,38.1,-121.4,0,0,-3,0,15.1,0.384,291.1,27.6,17.1,0
2018-03-14T00:00:00Z,41.1,-119.1,0,1203,-4,0,53.3,0,77.8,13.6,17.4,0
2015-10-04T00:00:00Z,38.3,-120.9,0,95,-4,0,28.8,0.172,229.6,14.7,26.4,0
2017-09-16T00:00:00Z,37,-119.3,0,900,-4,0,49.2,0,268.6,7,19.3,0
2019-08-16T00:00:00Z,41.5,-121.6,0,1703,-3,0,23.2,0.355,418.5,18.2,26.2,0
2016-12-21T00:00:00Z,39.5,-121,0,1000,4,0,62,1.153,12.9,8.3,13.5,0
2018-04-04T00:00:00Z,40.7,-119.9,0,1756,-2,0,31.5,0.642,358.2,17.7,9.3,0
2015-01-19T00:00:00Z,40.7,-122.3,0,254,4,11.38,85.8,0.733,32.2,9.2,12.4,0
2018-05-11T00:00:00Z,39.9,-120.8,0,1292,0,0,27.2,0.671,387.3,10,18.4,0
2014-01-02T00:00:00Z,37.4,-118.1,0,2452,1,0,48.7,0.329,12.2,5.9,6.3,0
2018-06-14T00:00:00Z,36.2,-118.4,0,2154,-2,0,19.2,0.291,402.5,11.2,21.1,0
2015-07-20T00:00:00Z,37.7,-120.7,0,58,-4,0,30.4,0.047,367.4,18.6,32.1,0
2015-11-16T00:00:00Z,38.4,-121.6,0,0,-4,7.25,46.9,0.406,67.8,24.2,16.1,0
2014-09-20T00:00:00Z,40.1,-120.5,0,1787,-4,0,30.5,0.118,281.7,17.3,20.7,0
2020-12-27T00:00:00Z,37.7,-121.3,0,9,-4,4.1,63.1,0.305,60.5,16.5,14.5,0
2015-04-12T00:00:00Z,40.4,-120.2,0,1529,-1,0,34,0.341,340.1,19.5,12.4,0
2020-10-27T00:00:00Z,38.9,-121,0,490,-4,0.6,6,0.016,161.3,28.3,19.9,0
2015-11-18T00:00:00Z,41.4,-121.3,1,1333,-4,0,72.1,0,24.3,15.7,6.1,0
2021-05-27T00:00:00Z,39.8,-122.4,0,159,-4,0,10.6,0,435.5,14.7,30.2,0
2021-02-01T00:00:00Z,37.1,-120.9,0,31,4,0.26,58.5,1.074,77,14.1,15,0
2015-05-16T00:00:00Z,36.1,-119,0,209,-4,3.97,37.9,0,261.7,8.3,16.5,0
2014-06-20T00:00:00Z,40.2,-122.2,0,86,-4,0,11.6,0.039,427,9.5,31.9,0
2015-10-06T00:00:00Z,41.2,-121.5,0,1095,-4,0,24.5,0.031,224.1,11.7,23.3,0
2020-06-07T00:00:00Z,39.9,-120.3,0,1928,-2,0,63.7,0.162,370.9,30.6,17.1,0
2019-02-01T00:00:00Z,38.1,-122.2,0,40,4,8.4,74.5,1.282,196.2,11.7,14,0
2017-07-19T00:00:00Z,40.7,-122.1,0,365,-4,0,11.7,0.036,464.3,12.8,35.1,0
2018-05-23T00:00:00Z,39.6,-120.6,0,1810,3,14.5,64.1,1.106,267,11.1,14,0
2019-09-18T00:00:00Z,39.6,-122.6,0,326,-4,0,26.5,0.158,284.4,7.8,24.5,0
2019-08-12T00:00:00Z,36.9,-118.4,0,3140,-1,0,29.7,0,438.8,8.5,12.2,0
2017-10-09T00:00:00Z,38.8,-121.7,0,7,-3,0,13.2,0,231,30.3,29.9,0
2017-06-26T00:00:00Z,38.5,-120.6,0,904,-4,0,31,0.483,424.9,7.2,29.8,0
2016-06-01T00:00:00Z,37.4,-119.8,0,704,2,0,23.9,0.35,373,11.3,29.1,0
2014-05-02T00:00:00Z,41.7,-121.7,0,1476,4,0,19,0.928,388.4,16.2,21.6,0
2021-01-09T00:00:00Z,39.7,-122.8,0,1566,-1,3.14,48.7,1.207,2.9,23.5,6.9,0
2015-09-20T00:00:00Z,40,-120.9,0,1391,-4,0,21,0.156,296.4,5.6,24.9,0
2020-03-23T00:00:00Z,41.2,-120.8,0,1963,1,0,41.6,0.887,400.2,7.4,2.9,0
2016-09-01T00:00:00Z,37.9,-119.9,0,1635,-4,0,30.8,0.093,367,16.9,22,0
2019-05-27T00:00:00Z,38.1,-121.1,0,33,4,4.53,61.5,0.896,285.3,22.6,20.7,0
2018-01-03T00:00:00Z,38.5,-121.8,0,18,-4,6.4,48.1,0,31.1,10.6,17.1,0
2014-08-15T00:00:00Z,37.3,-118.8,0,3602,0,0,32.4,0.265,427.7,21.4,8.7,0
2015-10-21T00:00:00Z,39,-122.5,0,479,-4,0,22.7,0,189.1,20.8,22.9,0
2015-07-01T00:00:00Z,39.2,-120.5,0,1519,-2,0.19,24.3,0.446,410,9.2,28.2,0
2016-07-23T00:00:00Z,39.7,-122.5,0,245,-4,0,15.2,0.028,467.4,10.5,31.7,0
2014-07-07T00:00:00Z,38.7,-122.7,0,564,-2,0,14,0.214,476.9,9.4,29.8,0
2021-05-25T00:00:00Z,40.1,-119.7,0,1168,-4,0.22,26.1,0.095,380,8,19.6,0
2014-06-03T00:00:00Z,36.6,-120.9,0,491,-3,0,21.7,0.069,431.3,9.3,27.5,0
2016-09-14T00:00:00Z,39.7,-121.5,0,532,-4,0,49.1,0,320.3,8.5,19.7,0
2019-08-22T00:00:00Z,36.8,-119.9,0,93,-4,0,17.5,0,350.6,21.2,34.2,0
2014-01-11T00:00:00Z,39.5,-120.1,0,1834,3,0,48.5,0.636,74.9,10.9,11.3,0
2019-12-10T00:00:00Z,38.1,-121.8,1,51,-1,119.73,84.4,1.148,93.9,15,13.4,0
2018-03-25T00:00:00Z,36.8,-120.5,0,59,-3,2.73,39.8,0.346,186,12.3,14.3,0
2016-06-06T00:00:00Z,37.1,-118.5,0,3880,4,0,37.6,1.053,435.4,20.8,6.9,0
2020-11-27T00:00:00Z,41.9,-121.5,1,1227,-3,0,64.1,0.64,84.6,13.6,2.7,0
2016-05-28T00:00:00Z,37.4,-120.9,0,26,-4,0,21.9,0,405.7,12.5,29.5,0
2019-04-01T00:00:00Z,37,-119.5,0,491,4,0,45.3,1.04,315.2,8.4,17.3,0
2018-02-08T00:00:00Z,36.7,-118.3,0,2476,-4,0,39.9,0.2,25.7,1.8,6.7,0
2016-12-18T00:00:00Z,39.2,-120.5,0,1519,4,1.27,54.4,1.272,0.6,15.8,0.8,0
2020-08-23T00:00:00Z,40.3,-119.2,0,1405,-4,0,9.5,0,364.5,13.9,31,0
2019-02-14T00:00:00Z,39.4,-120.6,1,2165,0,28.8,96.4,1.114,0,59.2,1.2,0
2014-01-10T00:00:00Z,38.1,-120.9,0,69,-4,0,71.7,0.162,65.5,8.2,12.1,0
2021-08-15T00:00:00Z,37.3,-120.3,0,73,-4,0,16,0,364.6,17.4,38.9,0
2015-07-10T00:00:00Z,41.6,-120.9,0,1538,-4,7.75,65.4,0.262,275.8,10.6,18.4,0
2014-03-23T00:00:00Z,39.3,-120.8,0,1383,4,0,40.6,0.867,357.2,10.2,12.4,0
2020-02-07T00:00:00Z,40.6,-120.9,0,2159,0,0,45.3,0.874,266,37.7,4.3,0
2020-01-12T00:00:00Z,37.6,-118.2,0,3467,-3,0,48.6,0.133,18.9,41.7,-2,0
2015-06-21T00:00:00Z,40,-120.9,0,1391,-4,0,10.2,0.246,450.1,9.4,26.6,0
2019-07-17T00:00:00Z,40.2,-121.3,0,1639,-2,0,33.8,0.344,456,12.1,22.1,0
2018-10-08T00:00:00Z,40.8,-121.9,0,904,-4,0,28.7,0.558,228.1,34.7,16.8,0
2017-04-22T00:00:00Z,41,-120.6,0,1832,4,0,46.3,1.019,422,17.2,9.5,0
2019-02-22T00:00:00Z,38.4,-123,0,311,4,0,17.4,1.144,339.6,36.9,9.3,0
2019-06-06T00:00:00Z,39.9,-121,0,1390,1,0,31.1,0.916,433.4,8.7,24.9,0
2020-09-04T00:00:00Z,36.7,-120.2,0,53,-4,0.23,16.3,0,320.5,19.5,36.5,0
2020-01-15T00:00:00Z,40.6,-122.2,1,180,0,0,80.2,1.234,15.6,36.2,7.8,0
2020-10-01T00:00:00Z,39.4,-123,0,647,-4,0,17.5,0.056,271.2,7.8,31.9,0
2021-07-05T00:00:00Z,36.9,-118.3,0,2208,-4,0,16.7,0.219,413.7,7.3,22.1,0
2017-11-19T00:00:00Z,37.7,-120.8,1,57,-4,0,60.6,0.461,87.5,14.1,15.3,0
2016-09-03T00:00:00Z,40.7,-120,0,1803,-3,0,27.8,0.131,245.4,20.4,21,0
2020-04-17T00:00:00Z,41,-122.1,0,1165,3,0,23.8,0.848,417.4,32.9,15.7,0
2016-11-13T00:00:00Z,40.5,-119.3,0,1602,-4,0,59.6,0,69.3,16.3,14.7,0
2020-10-20T00:00:00Z,38,-120.6,0,430,-4,0,22.8,0.007,177.5,14,27.7,0
2016-10-13T00:00:00Z,39.4,-120.9,0,1178,-4,0,49,0.052,174.5,7.7,16.9,0
2021-05-19T00:00:00Z,39.5,-121.5,0,128,-4,1.31,24.3,0.054,411.8,12.7,26.9,0
2018-07-23T00:00:00Z,40.6,-120,0,1408,-4,0,36.8,0.126,298.1,17.5,29.4,0
2015-07-04T00:00:00Z,41.1,-119.9,0,1428,-4,0,22.5,0.139,298.6,14.4,33.9,0
2016-06-09T00:00:00Z,40.5,-119.2,0,1460,-3,0,7.9,0,418.3,20,28.7,0
2018-03-04T00:00:00Z,41.6,-121.2,0,1363,-3,0,65.3,0.224,222,26.6,-2.3,0
2019-03-02T00:00:00Z,41.9,-121.6,0,1326,2,0,61.1,1.047,153.5,17.7,0.9,0
2016-06-09T00:00:00Z,36.7,-118.2,0,1455,3,0,7.1,0.472,380.5,5.7,31,0
2021-09-21T00:00:00Z,36.3,-118.2,0,2594,-4,0,22.1,0,298.3,11.6,15.2,0
2019-05-26T00:00:00Z,37.2,-119.8,0,324,4,0,44.8,0.91,322.1,10.1,20.7,0
2019-02-25T00:00:00Z,38.5,-121.9,0,28,4,0.23,65.8,1.052,61,14.2,11.4,0
2015-07-23T00:00:00Z,41.6,-120.4,0,1441,-3,0.58,28.2,0.297,338.5,11.6,23.1,0
2014-05-10T00:00:00Z,40.5,-119.4,0,1293,-2,3.94,21.5,0.075,393.4,25.6,15.4,0
2019-06-01T00:00:00Z,39.6,-121.9,0,33,4,22.6,33.6,0.611,357.6,13.4,28.8,0
2019-02-03T00:00:00Z,36,-120.2,0,276,-3,38.1,75.7,0.246,168.2,35.3,13.1,0
2014-07-10T00:00:00Z,39.7,-122.5,0,245,-4,0,18.4,0.169,452.2,8.5,33.5,0
2014-08-21T00:00:00Z,41.5,-121.2,0,1447,-3,0,31,0,256.9,15.2,25.8,0
2016-07-21T00:00:00Z,36.2,-119.9,0,68,-4,0,11.4,0,410.1,17.2,36.3,0
2016-07-26T00:00:00Z,38.3,-121.9,0,14,-4,0,18.9,0.058,457.5,25.4,34.5,0
2014-10-18T00:00:00Z,41.4,-120.4,0,1587,-3,0,43.8,0.154,86.8,14.2,13.3,0
2021-09-26T00:00:00Z,41.6,-120.9,0,1538,-4,0,15,0.221,277.1,23.3,24.4,0
2019-02-26T00:00:00Z,36.6,-119.9,0,73,2,1.43,33.4,0.731,98.4,13.2,19.3,0
2019-01-15T00:00:00Z,36.5,-118.7,1,2582,-4,0,77,0.745,12.5,24.3,-2.1,0
2014-05-27T00:00:00Z,38.7,-121.3,0,45,-4,0,19.6,0.059,409,11.6,32.8,0
2014-08-13T00:00:00Z,41,-122.3,0,845,-4,0,27.6,0.062,372,14.6,30.1,0
2017-10-01T00:00:00Z,39,-120.1,0,1924,-4,0,43.3,-666,254,18.7,13.3,0
2017-07-12T00:00:00Z,37.6,-120.1,0,373,-4,0,16,0.074,418,9.9,34.3,0
2019-12-13T00:00:00Z,37.5,-120.6,0,59,1,0.9,82.2,1.088,25.9,19.2,14.6,0
2016-08-15T00:00:00Z,41.9,-119.7,0,1738,-2,0,14,0.215,304.5,15.3,27.5,0
2019-08-25T00:00:00Z,38.9,-122,0,43,-4,1,17.6,0.054,377.9,13.4,37,0
2015-08-27T00:00:00Z,36.8,-120.3,0,50,-4,0,16.6,0.031,336.2,18.4,35.3,0
2016-03-27T00:00:00Z,41.3,-122,0,1167,4,0.36,53,1.357,287.8,14.8,13.2,0
2020-11-23T00:00:00Z,41.2,-120.1,0,1808,-4,0,58.4,0.377,11.9,12.4,3.4,0
2017-02-11T00:00:00Z,39.6,-120.3,0,1941,4,29.23,70,1.366,2,29.5,3,0
2016-05-13T00:00:00Z,39.2,-123,0,639,3,0,38.4,0.758,440.8,10.3,23.9,0
2015-10-24T00:00:00Z,37.8,-119.7,0,2340,-4,0,44.4,0.49,83.9,8.9,9.3,0
2020-11-04T00:00:00Z,37.6,-120,0,342,-4,0,17.9,0.056,14,7.2,26.9,0
2016-07-05T00:00:00Z,41.4,-120.3,0,2015,1,0,24.8,0.431,419.9,19.3,21.2,0
2016-11-18T00:00:00Z,40.1,-119.2,0,1649,-3,0,33.2,0.246,7.1,12.7,0.7,0
2019-07-03T00:00:00Z,41.4,-120.5,0,1394,-2,0,18.1,0.267,436.8,13.1,23.3,0
2020-09-05T00:00:00Z,40.5,-119.2,0,1460,-4,0,8.3,0,316.2,9.7,34.2,0
2021-02-25T00:00:00Z,36.1,-119.4,0,73,-3,0,28.1,0.12,297.9,9.4,18.9,0
2021-03-22T00:00:00Z,40.7,-119.7,0,1735,-4,0,38.5,0,352.5,17.7,3.3,0
2021-04-01T00:00:00Z,41.6,-121.7,0,1825,-3,0,27,0.759,434.2,21.9,11.9,0
2019-06-11T00:00:00Z,36.7,-120.9,0,433,-4,0,9.3,0,376.1,11.3,34.7,0
2019-08-20T00:00:00Z,41.6,-120.5,0,1511,-4,0,8.6,0.072,404.4,18.5,26.4,0
2017-09-02T00:00:00Z,41.2,-121.2,0,1279,-3,0,10.8,0.053,357.7,14.8,32.4,0
2014-01-16T00:00:00Z,38,-121.1,0,24,-3,0,50.5,0.222,157.5,7.2,16,0
2019-01-07T00:00:00Z,38.4,-120.2,1,1887,1,3.33,97.8,1.094,0,36.7,-2.9,0
2014-09-07T00:00:00Z,37.4,-118.8,0,3715,-2,0,17.4,0.104,361.5,19,8,0
2018-06-23T00:00:00Z,36.6,-119,0,849,-4,0,12.1,0.042,397.1,6.1,31.7,0
2021-03-17T00:00:00Z,36.5,-120.6,0,788,-3,1.37,56.2,0,319.2,19.5,7.8,0
2016-09-08T00:00:00Z,38.5,-120.9,0,225,-4,0,17.8,0.051,335,8.2,30.7,0
2014-09-22T00:00:00Z,41.5,-119.4,0,1668,-3,1.33,32.2,0.091,159.8,11.4,24.8,0
2016-05-11T00:00:00Z,40.8,-120.4,0,1705,1,0,28.8,0.659,447.9,19.3,13.3,0
2017-04-23T00:00:00Z,38,-120.8,0,160,4,2.83,67.2,0.995,198.6,12.7,19.5,0
2018-04-02T00:00:00Z,38.2,-121.8,0,21,-4,8.83,39.5,0.427,369.5,21.1,23.1,0
2014-03-14T00:00:00Z,37.1,-121.3,0,345,1,0,20,0.735,357.4,10.4,21.4,0
2016-12-18T00:00:00Z,40.3,-120.1,0,1409,2,0,60.7,0.974,85.7,12.6,-4.4,0
2016-03-06T00:00:00Z,38.6,-120.6,1,993,4,34.48,89.1,1.177,23.9,36.7,10.1,0
2019-08-06T00:00:00Z,39.1,-121.7,0,13,-3,0.47,14.8,0,408.2,12.8,36.2,0
2015-10-01T00:00:00Z,40.3,-121.7,0,1359,-4,0,36.5,0.523,122.2,13.3,17.1,0
2019-12-05T00:00:00Z,38.5,-122.8,1,32,-2,20.87,89.9,1.24,20.2,15.1,18,0
2017-04-01T00:00:00Z,37.5,-121.2,0,57,4,0,33.8,0.779,387.4,46.2,19.4,0
2019-06-07T00:00:00Z,38.2,-121.5,0,-5,-1,0,31.2,0.409,422,28.8,32.4,0
2016-12-27T00:00:00Z,37.2,-120.9,0,24,1,0,59.6,0.851,124.8,14.2,9,0
2014-12-01T00:00:00Z,40.6,-120.7,0,1542,-4,4.63,74.3,0.335,5.3,10.8,3.4,0
2017-04-15T00:00:00Z,40.8,-122,0,660,4,0,31.8,1.105,402.2,10.3,10.4,0
2018-12-06T00:00:00Z,41.7,-120.5,1,1544,-4,0.57,82.4,0.439,49,16.1,-1.1,0
2019-02-23T00:00:00Z,38.4,-121.3,0,15,4,0,40.5,1.172,308.9,26.4,11.2,0
2020-11-12T00:00:00Z,39.5,-122.3,0,67,-4,0,30.2,0,114.9,11.3,14.5,0
2021-08-06T00:00:00Z,39.6,-121.8,0,38,-4,0,12.1,0,429.8,25.4,39.4,0
2018-06-18T00:00:00Z,37.9,-121.1,0,23,-4,0,23,0.061,426.7,14.4,29.6,0
2016-04-16T00:00:00Z,41.1,-120.9,0,1465,-2,0.65,31.7,0.778,435,18.5,8.2,0
2017-02-06T00:00:00Z,36.9,-119,0,1788,4,0,62.5,1.405,80.1,7.9,7.9,0
2014-03-18T00:00:00Z,40.7,-119.8,0,1415,1,0,38.1,0.461,359.8,29.2,18.5,0
2017-01-21T00:00:00Z,39.6,-121.4,1,499,4,24.93,96.6,1.625,41.4,36.9,5.2,0
2015-12-26T00:00:00Z,37.6,-118.1,0,2096,-2,3.12,63.7,0.395,0,10.5,-5.4,0
2014-10-11T00:00:00Z,36.3,-121,0,359,-3,0,25.5,0.062,215.8,18.5,27.3,0
2015-02-18T00:00:00Z,40.5,-119.9,0,1313,-1,0,43.4,0.691,255.8,5.8,13,0
2020-07-25T00:00:00Z,40.8,-119.1,0,1192,-4,0,12.9,0,412.7,11.8,30.3,0
2017-03-13T00:00:00Z,36.2,-119.5,0,74,-2,0.23,49.6,0.298,324.3,9,21.3,0
2017-07-02T00:00:00Z,40.8,-120.5,0,1863,0,0,19.4,0.31,416,16.6,25.1,0
2021-08-26T00:00:00Z,39.4,-120.1,0,1698,-4,0,16.2,0.031,401.4,18.7,22.2,0
2020-03-20T00:00:00Z,40.3,-120.3,1,1215,-4,0,64.7,-666,351.8,8.8,1.3,0
2019-08-14T00:00:00Z,40.2,-119.2,0,1833,-3,0,14,0.018,395.3,10.5,24.7,0
2016-10-24T00:00:00Z,41.2,-119.1,0,1240,-4,0,34.3,0,127.3,6.3,18.3,0
2014-09-25T00:00:00Z,41.3,-119.3,0,1498,-3,0,13.1,0.037,254.1,19,24,0
2020-07-06T00:00:00Z,41.7,-120.1,0,1360,-2,0,16.4,0.407,451.3,9.5,24.8,0
2016-05-16T00:00:00Z,39.7,-122.4,0,235,-4,0,24,0.012,401.3,8.9,24.2,0
2020-02-25T00:00:00Z,39.7,-120.5,0,1650,1,0,30.9,1.204,325.8,11.7,7.8,0
2020-05-02T00:00:00Z,39.6,-120.7,0,1925,4,0,43.3,1.399,434.2,17.4,9.7,0
2016-10-20T00:00:00Z,41.7,-120.3,0,2067,-3,0,56,0.563,19.4,16,6.5,0
2019-05-14T00:00:00Z,40,-122,0,105,4,0,26.9,0.147,384.8,20.5,28.8,0
2017-05-13T00:00:00Z,36.6,-120,0,64,-4,0,20.6,0,387.6,30.8,26,0
2017-10-27T00:00:00Z,39.8,-121.2,0,1727,-4,0,26.6,0.447,158.8,11.5,19.6,0
2016-10-26T00:00:00Z,37.4,-119.5,1,2237,1,0,71.5,1.468,158.5,19.3,7.6,0
2020-01-06T00:00:00Z,38.1,-121.2,0,19,0,0,66.8,0.912,144.1,14.7,12.8,0
2016-10-08T00:00:00Z,37.3,-118.3,0,1222,-4,0,11.4,0,181.3,5.2,22.3,0
2020-07-02T00:00:00Z,41.7,-121.2,0,1337,-4,0,11.4,0,481.9,27.5,21.3,0
2018-05-03T00:00:00Z,36.8,-118.9,0,1605,3,0,74.7,0.662,270.3,6,6.7,0
2016-04-15T00:00:00Z,41,-119.2,0,1670,-4,1.32,36.3,0,288.3,41.4,9.7,0
2014-02-23T00:00:00Z,40.5,-121,0,1788,1,0,22.5,1.185,308.9,7.5,8.8,0
2014-07-13T00:00:00Z,36.2,-119.4,0,81,-3,0,22.7,0.041,396.9,15.9,32.6,0
2014-11-05T00:00:00Z,37,-119.6,0,344,-4,0,51.2,0.454,19.3,5.8,16.1,0
2020-05-02T00:00:00Z,39.1,-121.6,0,18,-4,0.17,13.7,0.003,398.6,13.6,27.7,0
2018-03-01T00:00:00Z,36.6,-119.6,0,99,-4,0,30.5,0,225.8,7.5,12.7,0
2018-02-09T00:00:00Z,41.3,-121.9,0,1184,4,0,31.4,1.084,228.4,17,18,0
2017-10-11T00:00:00Z,39.7,-121.2,0,1257,-4,0,21,0.147,189.5,13.6,16.9,0
2015-02-14T00:00:00Z,36.2,-118.3,0,2552,-1,0,30.5,0.987,32.9,12.8,10.2,0
2020-06-18T00:00:00Z,40.9,-119.7,0,1839,-4,0,23.8,0,456.9,25.2,13.4,0
2018-05-09T00:00:00Z,41.4,-120.1,0,1375,-1,1.47,38.2,0.597,347.3,6,23.5,0
2015-12-15T00:00:00Z,36.6,-120,0,64,-4,0.47,38.2,0,74.7,27.4,9.6,0
2019-12-03T00:00:00Z,38.8,-120.2,1,1985,-4,76.33,88,0.338,9.1,25.7,2.3,0
2016-06-02T00:00:00Z,39.4,-121.6,0,33,-1,0,11.7,0,421.2,14.9,37.7,0
2014-05-24T00:00:00Z,40.1,-119.8,0,1860,4,0,16.7,0.868,397.4,9.8,18.1,0
2016-01-08T00:00:00Z,36.6,-119.6,0,99,-1,0.89,62.8,0.803,54.2,19.6,9.1,0
2015-10-21T00:00:00Z,37.4,-120.8,0,36,-4,0,28.9,0,165.9,21.9,24.6,0
2018-10-01T00:00:00Z,41.5,-120.7,0,1363,-4,0,34.1,0,233.6,19.1,16.5,0
2015-05-05T00:00:00Z,41.2,-119.4,0,1885,-3,0,13.8,0.182,389.4,16.8,17,0
2020-05-08T00:00:00Z,37.4,-121.2,0,329,-4,0,8.7,0.019,399.5,36.1,29.4,0
2017-02-19T00:00:00Z,40.4,-120.3,0,1286,4,0,64.8,1.045,118.4,11.1,6.3,0
2017-10-13T00:00:00Z,39.1,-121.4,0,30,-4,0,11.2,0,215.2,27,22.5,0
2015-05-04T00:00:00Z,37,-119.3,0,900,-2,0,13,0.567,396.4,8.6,21.4,0
2020-06-12T00:00:00Z,39.8,-122.8,0,1133,-4,0,31.8,0.486,360.3,10.4,22.6,0
2017-11-26T00:00:00Z,36.6,-121.1,0,675,-4,0,34.6,0,75.8,21.7,22.5,0
